omniauth-github	1.1.1	https://github.com/intridea/omniauth-github	307420
debugger	1.6.5	http://github.com/cldwalker/debugger	307327
unicorn	4.8.0	https://bogomips.org/unicorn/	307180
hashery	2.1.2	http://rubyworks.github.com/hashery	306977
rack	1.6.2	http://rack.github.io/	306905
fog	1.10.1	http://github.com/fog/fog	306847
uglifier	1.1.0	http://github.com/lautis/uglifier	306737
warden	1.0.5	http://github.com/hassox/warden	306716
jdbc-mysql	5.1.13	http://github.com/jruby/activerecord-jdbc-adapter/tree/master/jdbc-mysql	306703
compass	0.12.1	http://compass-style.org	306685
bower-rails	0.10.0	https://github.com/rharriso/bower-rails	306619
factory_girl_rails	1.0.1	http://github.com/thoughtbot/factory_girl_rails	306599
arrayfields	4.7.4	https://github.com/ahoward/arrayfields	306435
omniauth-google-oauth2	0.2.2	https://github.com/zquestz/omniauth-google-oauth2	306334
gooddata-dss-jdbc	0.1.12	http://github.com/gooddata/gooddata-dss-ruby	306129
eye	0.6.2	http://github.com/kostya/eye	306105
data_objects	0.10.17	http://github.com/datamapper/do	306083
devise	3.1.1	https://github.com/plataformatec/devise	305854
delayed_job_web	1.2.10	https://github.com/ejschmitt/delayed_job_web	305599
mothership	0.5.1	https://github.com/vito/mothership	305411
sprockets	2.2.1	https://github.com/rails/sprockets	305400
arel	7.1.4	https://github.com/rails/arel	305288
rubocop	0.38.0	http://github.com/bbatsov/rubocop	305268
resque	1.19.0	http://resque.github.io/	305120
twitter	5.14.0	http://sferik.github.com/twitter/	305051
travis	1.8.2	https://github.com/travis-ci/travis.rb	304884
polyamorous	1.3.1	https://github.com/activerecord-hackery/polyamorous	304829
compass-rails	2.0.5	https://github.com/Compass/compass-rails	304807
railroady	1.1.1	http://github.com/preston/railroady	304684
rspec-support	3.4.0	https://github.com/rspec/rspec-support	304670
nokogumbo	1.4.1	https://github.com/rubys/nokogumbo/#readme	304480
tins	1.0.0	https://github.com/flori/tins	304317
devise-async	0.8.0	https://github.com/mhfs/devise-async/	304300
ffaker	1.32.1	http://github.com/ffaker/ffaker	304222
less-rails	2.2.3	http://github.com/metaskills/less-rails	304176
activerecord	3.0.1	http://www.rubyonrails.org	304136
sax-machine	0.1.0	http://github.com/pauldix/sax-machine	304032
rack-oauth2	1.2.1	http://github.com/nov/rack-oauth2	303899
autoprefixer-rails	5.2.1.1	https://github.com/ai/autoprefixer-rails	303758
fog	1.30.0	http://github.com/fog/fog	303743
actionpack	3.0.1	http://www.rubyonrails.org	303710
daemon_controller	1.1.8	https://github.com/FooBarWidget/daemon_controller	303518
ruby-saml	1.0.0	http://github.com/onelogin/ruby-saml	303502
authlogic	3.3.0	http://github.com/binarylogic/authlogic	303394
sidekiq	4.1.0	http://sidekiq.org	303329
psych	2.0.13	https://github.com/ruby/psych	303305
aws-ses	0.6.0	http://github.com/drewblas/aws-ses	303109
mixpanel-ruby	2.2.0	https://mixpanel.com/help/reference/ruby	303045
exception_notification	3.0.1	https://smartinez87.github.io/exception_notification/	303011
user-choices	1.1.6.1	http://user-choices.rubyforge.org	302970
ffi	1.9.6	http://wiki.github.com/ffi/ffi	302688
bootstrap-sass	2.2.2.0	https://github.com/twbs/bootstrap-sass	302664
nfqueue	1.0.1	http://github.com/gdelugre/ruby-nfqueue	302649
json	1.8.0	http://json-jruby.rubyforge.org/	302510
devise	3.5.4	https://github.com/plataformatec/devise	302491
liquid	2.6.3	http://www.liquidmarkup.org	302283
mixlib-cli	1.6.0	https://www.chef.io	302084
puma	2.9.1	http://puma.io	301521
jquery-ui-rails	4.1.2	https://github.com/joliss/jquery-ui-rails	301488
daemon_controller	1.1.5	https://github.com/FooBarWidget/daemon_controller	301335
aws-sdk	1.54.0	http://github.com/aws/aws-sdk-ruby	301278
poltergeist	1.7.0	https://github.com/teampoltergeist/poltergeist	301209
nokogiri	1.6.6.2	http://nokogiri.org	301016
fast_gettext	0.9.2	https://github.com/grosser/fast_gettext	300920
responders	1.1.1	http://github.com/plataformatec/responders	300838
cucumber	2.0.0	https://cucumber.io/	300799
cancancan	1.15.0	https://github.com/CanCanCommunity/cancancan	300507
activerecord	3.2.22.1	http://www.rubyonrails.org	300507
fast_trie	0.5.0	http://github.com/tyler/trie	300388
rmail	1.0.0	https://github.com/terceiro/rmail	299943
newrelic_rpm	3.5.5.38	https://github.com/newrelic/rpm	299822
chronic	0.2.3	http://github.com/mojombo/chronic	299765
bundler	1.12.2	http://bundler.io	299659
email_validator	1.4.0	https://github.com/balexand/email_validator	299571
crass	0.2.1	https://github.com/rgrove/crass/	299533
twilio-ruby	4.2.1	http://github.com/twilio/twilio-ruby	299404
aws-sdk-v1	1.59.1	http://aws.amazon.com/sdkforruby	299242
windows-api	0.4.2	https://github.com/djberg96/windows-api	299178
airbrake	3.1.8	https://airbrake.io	298954
capistrano-unicorn	0.2.0	https://github.com/sosedoff/capistrano-unicorn	298823
omniauth-oauth2	1.0.0	https://github.com/intridea/omniauth-oauth2	298748
power_assert	0.2.6	https://github.com/k-tsj/power_assert	298699
system_timer	1.2.4		298654
therubyrhino	2.0.4	http://github.com/cowboyd/therubyrhino	298640
rubysl-securerandom	2.0.0	https://github.com/rubysl/rubysl-securerandom	298402
launchy	0.4.0	http://github.com/copiousfreetime/launchy	298282
websocket-driver	0.3.3	http://github.com/faye/websocket-driver-ruby	298117
mustache	1.0.3	https://github.com/mustache/mustache	298006
jquery-atwho-rails	1.3.2	http://ichord.github.com/jquery-atwho-rails	297990
analytics-ruby	2.0.12	https://github.com/segmentio/analytics-ruby	297823
bundler	1.7.0	http://bundler.io	297707
actionmailer	3.0.1	http://www.rubyonrails.org	297539
rack-protection	1.1.4	http://github.com/sinatra/rack-protection	297520
aws-sdk	1.57.0	http://github.com/aws/aws-sdk-ruby	297512
hodel_3000_compliant_logger	0.1.0	http://github.com/topfunky/hodel_3000_compliant_logger	297423
spring-commands-teaspoon	0.0.2	https://github.com/alejandrobabio/spring-commands-teaspoon	297394
activerecord	4.2.7	http://www.rubyonrails.org	297042
coderay	0.9.8	http://coderay.rubychan.de	296838
turbolinks	2.4.0	https://github.com/turbolinks/turbolinks	296822
symbolize	4.5.2	http://github.com/nofxx/symbolize	296698
activeresource	3.0.1	http://www.rubyonrails.org	296624
jquery-rails	1.0.16	https://github.com/rails/jquery-rails	296595
bundler	1.0.0	http://bundler.io	296458
rails-i18n	4.0.4	http://github.com/svenfuchs/rails-i18n	296415
git	1.2.8	http://github.com/schacon/ruby-git	296259
jgrep	1.4.1	https://github.com/ploubser/JSON-Grep	296008
listen	2.4.0	https://github.com/guard/listen	295963
debugger	1.6.2	http://github.com/cldwalker/debugger	295961
appraisal	2.1.0	http://github.com/thoughtbot/appraisal	295958
airbrake	3.1.2	https://airbrake.io	295947
rdoc	3.8	https://rdoc.github.io/rdoc	295922
sawyer	0.5.5	https://github.com/lostisland/sawyer	295863
prawn-table	0.2.2	https://github.com/prawnpdf/prawn-table	295712
listen	0.7.2	https://github.com/guard/listen	295680
sanitize	4.0.0	https://github.com/rgrove/sanitize/	295511
neat	1.5.1	http://neat.bourbon.io	295166
puma	2.8.2	http://puma.io	295139
actionpack	3.2.22.1	http://www.rubyonrails.org	295031
grape	0.9.0	https://github.com/ruby-grape/grape	294900
net-sftp	2.0.4	https://github.com/net-ssh/net-sftp	294889
open4	0.9.6	https://github.com/ahoward/open4	294858
roodi	3.3.1	http://github.com/roodi/roodi	294848
psych	2.0.17	https://github.com/ruby/psych	294793
backports	2.6.5	http://github.com/marcandre/backports	294777
less	2.5.1	http://lesscss.org	294737
bson_ext	1.12.5	http://www.mongodb.org	294492
typhoeus	0.4.2	https://github.com/typhoeus/typhoeus	294212
mocha	0.13.2	http://gofreerange.com/mocha/docs	294034
american_date	1.0.0	https://github.com/jeremyevans/ruby-american_date	293984
gmaps4rails	2.1.2	http://github.com/apneadiving/Google-Maps-for-Rails	293933
teaspoon	1.1.5	https://github.com/modeset/teaspoon	293898
sentry-raven	1.2.3	https://github.com/getsentry/raven-ruby	293860
oj	2.14.3	http://www.ohler.com/oj	293785
spork-minitest	0.0.3	https://github.com/semaperepelitsa/spork-minitest	293725
websocket	1.0.4	http://github.com/imanel/websocket-ruby	293470
jsonpath	0.5.8	http://github.com/joshbuddy/jsonpath	293445
bundler	1.2.2	http://bundler.io	293356
zookeeper	1.4.10	https://github.com/slyphon/zookeeper	293325
ransack	1.4.1	https://github.com/activerecord-hackery/ransack	293236
http	0.9.8	https://github.com/httprb/http	293148
patron	0.4.18	https://github.com/toland/patron	293034
rkelly-remix	0.0.6	https://github.com/nene/rkelly-remix	293030
high_voltage	2.2.1	http://github.com/thoughtbot/high_voltage	293011
bundler	1.9.5	http://bundler.io	292959
ci_reporter	1.7.0	https://github.com/nicksieger/ci_reporter	292888
hiera-eyaml	2.0.8	http://github.com/TomPoulton/hiera-eyaml	292879
passenger	4.0.60	https://www.phusionpassenger.com/	292778
tzinfo	0.3.36	http://tzinfo.github.io	292649
sidekiq-failures	0.4.3	https://github.com/mhfs/sidekiq-failures/	292641
multi_json	0.0.5	http://github.com/intridea/multi_json	292578
spinach-rails	0.2.1	http://github.com/codegram/spinach-rails	292384
cucumber-rails	1.4.1	http://cukes.info	292263
cancan	1.6.5	http://github.com/ryanb/cancan	292168
pdfkit	0.8.2	https://github.com/pdfkit/pdfkit	292156
bundler	1.0.7	http://bundler.io	292121
premailer-rails	1.8.0	https://github.com/fphilipe/premailer-rails	292088
redis-namespace	1.3.2	http://github.com/resque/redis-namespace	291951
chef-solr	10.14.0.beta.1	http://wiki.opscode.com/display/chef	291928
prawn	2.0.2	http://prawn.majesticseacreature.com	291705
passenger	4.0.46	https://www.phusionpassenger.com/	291656
rubygems-update	2.6.3	https://rubygems.org	291583
activeresource	3.2.22.1	http://www.rubyonrails.org	291577
pdf-core	0.6.1	http://prawn.majesticseacreature.com	291524
sextant	0.2.4	https://github.com/schneems/sextant	291476
railties	3.2.22.1	http://www.rubyonrails.org	291456
gitlab-flowdock-git-hook	1.0.1	http://github.com/bladealslayer/flowdock-git-hook	291417
actionmailer	3.2.22.1	http://www.rubyonrails.org	291282
sprockets	3.3.5	https://github.com/rails/sprockets	291154
elasticsearch-api	1.0.4	https://github.com/elasticsearch/elasticsearch-ruby/tree/master/elasticsearch-api	291143
puppetlabs_spec_helper	0.8.2	http://github.com/puppetlabs/puppetlabs_spec_helper	291103
resque-scheduler	2.5.5	http://github.com/resque/resque-scheduler	291087
turbolinks	2.0.0	https://github.com/turbolinks/turbolinks	291055
guard-rails	0.7.2	https://github.com/ranmocy/guard-rails	291055
activesupport	2.3.4	http://www.rubyonrails.org	291040
capybara-screenshot	1.0.3	http://github.com/mattheworiordan/capybara-screenshot	290853
fog-vsphere	0.7.0	https://github.com/fog/fog-vsphere	290815
rails_serve_static_assets	0.0.3	https://github.com/heroku/rails_serve_static_assets	290683
newrelic_rpm	3.14.2.312	https://github.com/newrelic/rpm	290523
sprockets	2.12.0	https://github.com/rails/sprockets	290416
escape_utils	0.3.2	https://github.com/brianmario/escape_utils	290354
active_model_serializers	0.10.2	https://github.com/rails-api/active_model_serializers	290319
selenium-webdriver	2.52.0	https://github.com/seleniumhq/selenium	290286
ffi	1.9.10	http://wiki.github.com/ffi/ffi	290275
best_in_place	2.1.0	http://github.com/bernat/best_in_place	290202
multi_xml	0.2.2	https://github.com/sferik/multi_xml	290149
letter_opener_web	1.3.0	https://github.com/fgrehm/letter_opener_web	290049
capistrano	2.6.0	http://capistranorb.com/	290002
simple-random	1.0.0	http://github.com/ealdent/simple-random	289993
sass	3.3.4	http://sass-lang.com/	289972
bindata	2.1.0	http://github.com/dmendel/bindata	289911
omniauth-shibboleth	1.2.1		289909
ruby2ruby	2.0.6	https://github.com/seattlerb/ruby2ruby	289890
factory_girl	2.3.2	https://github.com/thoughtbot/factory_girl	289812
moneta	0.7.20	http://github.com/minad/moneta	289783
autoprefixer-rails	6.3.1	https://github.com/ai/autoprefixer-rails	289781
elasticsearch-transport	1.0.4	https://github.com/elasticsearch/elasticsearch-ruby/tree/master/elasticsearch-transport	289676
factory_girl	1.3.2	https://github.com/thoughtbot/factory_girl	289584
elasticsearch	1.0.4	http://github.com/elasticsearch/elasticsearch-ruby	289209
rails	3.2.22.1	http://www.rubyonrails.org	289138
spruz	0.2.13	http://flori.github.com/spruz	289012
sprockets	3.6.2	https://github.com/rails/sprockets	289004
locale	2.1.0	https://github.com/ruby-gettext/locale	288962
bson_ext	1.6.4	http://www.mongodb.org	288943
text	1.2.3	http://github.com/threedaymonk/text	288933
populator	1.0.0	http://github.com/ryanb/populator	288897
deep_merge	1.0.0	https://github.com/danielsdeleo/deep_merge	288896
delayed_job	4.0.2	http://github.com/collectiveidea/delayed_job	288863
passenger	3.0.11	https://www.phusionpassenger.com/	288743
gibberish	1.4.0	http://github.com/mdp/gibberish	288691
rspec-legacy_formatters	1.0.0	http://github.com/rspec/rspec-legacy_formatters	288675
font-awesome-rails	4.0.3.1	https://github.com/bokmann/font-awesome-rails	288567
selenium-webdriver	2.41.0	https://github.com/seleniumhq/selenium	288501
ohai	0.6.10	https://docs.chef.io/ohai.html	288460
puma	2.11.2	http://puma.io	288409
premailer-rails	1.9.2	https://github.com/fphilipe/premailer-rails	288345
girl_friday	0.10.0	https://github.com/mperham/girl_friday	288170
guard	1.8.1	http://guardgem.org	288103
molinillo	0.4.1	https://github.com/CocoaPods/Molinillo	288095
puppet-lint-unquoted_string-check	0.3.0	https://github.com/puppet-community/puppet-lint-unquoted_string-check	288050
rubygems-update	1.3.6	https://rubygems.org	287722
fast_blank	0.0.2	https://github.com/SamSaffron/fast_blank	287669
paper_trail	2.6.3	https://github.com/airblade/paper_trail	287479
fivemat	1.2.1	https://github.com/tpope/fivemat	287463
net-http-persistent	2.7	http://docs.seattlerb.org/net-http-persistent	287450
oj	2.14.6	http://www.ohler.com/oj	287284
escape_utils	1.1.0	https://github.com/brianmario/escape_utils	287279
zscheduler	0.0.5	http://github.com/eranb/zscheduler	287132
rails-erd	1.0.0	https://github.com/voormedia/rails-erd	287094
rspec-rails	2.7.0	https://github.com/rspec/rspec-rails	287077
actionview	4.2.7	http://rubyonrails.org	287040
watir-webdriver	0.6.4	http://github.com/watir/watir-webdriver	286919
active_attr	0.8.5	https://github.com/cgriego/active_attr	286706
faye-websocket	0.9.2	https://github.com/faye/faye-websocket-ruby	286549
specinfra	2.44.1	https://github.com/mizzy/specinfra	286446
json	1.7.7	http://json-jruby.rubyforge.org/	286415
actionpack	4.2.7	http://www.rubyonrails.org	286133
sprockets	2.0.5	https://github.com/rails/sprockets	286091
activerecord-session_store	0.1.0	https://github.com/rails/activerecord-session_store	286049
activesupport	4.1.13	http://www.rubyonrails.org	286045
mock_redis	0.13.2	https://github.com/brigade/mock_redis	286001
dropzonejs-rails	0.7.2	http://www.github.com/ncuesta/dropzonejs-rails	285964
code_metrics	0.1.3	https://github.com/bf4/code_metrics	285891
guard	1.0.0	http://guardgem.org	285888
debugger-ruby_core_source	1.3.1	http://github.com/cldwalker/debugger-ruby_core_source	285857
daemon-spawn	0.4.2	http://github.com/alexvollmer/daemon-spawn	285809
formtastic_i18n	0.1.1	https://github.com/timoschilling/formtastic_i18n	285770
bullet	4.14.10	http://github.com/flyerhzm/bullet	285718
msgpack	0.7.4	http://msgpack.org/	285643
heroku-api	0.4.2	http://github.com/heroku/heroku.rb	285602
cucumber	2.3.2	https://cucumber.io/	285462
paperclip	2.4.5	https://github.com/thoughtbot/paperclip	285443
cocoapods-downloader	0.8.1	https://github.com/CocoaPods/Downloader	285349
rspec-core	2.14.6	https://github.com/rspec/rspec-core	285348
arbre	1.0.2		285310
jammit	0.6.5	http://documentcloud.github.com/jammit/	285276
chronic	0.9.0	http://github.com/mojombo/chronic	285187
gherkin	2.12.1	https://github.com/cucumber/gherkin	285146
pdf-core	0.4.0	http://prawn.majesticseacreature.com	285010
json_pure	1.6.5	http://flori.github.com/json	285000
simple_form	3.0.1	https://github.com/plataformatec/simple_form	284994
flowdock	0.7.1	http://github.com/flowdock/flowdock-api	284971
mongo	1.6.2	http://www.mongodb.org	284901
httpclient	2.2.5	https://github.com/nahi/httpclient	284842
minitest	5.1.0	https://github.com/seattlerb/minitest	284764
tlsmail	0.0.1	http://tlsmail.rubyforge.org	284751
rspec-core	3.5.0	https://github.com/rspec/rspec-core	284703
slim	1.3.9	http://slim-lang.com/	284638
wirb	1.0.3	https://github.com/janlelis/wirb	284631
fog	1.14.0	http://github.com/fog/fog	284566
dogapi	1.20.0	http://datadoghq.com/	284446
delayed_job	4.1.2	http://github.com/collectiveidea/delayed_job	284388
activesupport	4.1.15	http://www.rubyonrails.org	284217
typhoeus	0.6.8	https://github.com/typhoeus/typhoeus	284216
foreman	0.74.0	http://github.com/ddollar/foreman	284129
iso-639	0.2.5	http://github.com/alphabetum/iso-639	284112
resque-smtp	0.2.0	https://github.com/restorando/resque-smtp	284087
uglifier	2.2.0	http://github.com/lautis/uglifier	283967
puppet-lint-leading_zero-check	0.1.1	https://github.com/puppet-community/puppet-lint-leading_zero-check	283964
passenger	3.0.19	https://www.phusionpassenger.com/	283907
power_assert	0.1.4	https://github.com/k-tsj/power_assert	283858
excon	0.6.6	https://github.com/excon/excon	283828
koala	1.10.1	http://github.com/arsduo/koala	283783
aws-flow-core	1.0.1		283643
capybara	0.4.1.2	https://github.com/jnicklas/capybara	283612
omniauth_crowd	2.2.3	http://github.com/robdimarco/omniauth_crowd	283594
timers	2.0.0	https://github.com/celluloid/timers	283575
jquery-ui-rails	4.1.0	https://github.com/joliss/jquery-ui-rails	283560
pdf-core	0.6.0	http://prawn.majesticseacreature.com	283548
puppet	3.7.4	https://github.com/puppetlabs/puppet	283497
coveralls	0.8.2	https://coveralls.io	283231
houston	2.2.3	http://nomad-cli.com	283225
version_sorter	2.0.0	https://github.com/github/version_sorter#readme	283132
rubocop	0.41.2	http://github.com/bbatsov/rubocop	283103
rubygems-update	2.6.1	https://rubygems.org	282906
omniauth-linkedin	0.2.0	https://github.com/skorks/omniauth-linkedin	282843
curb	0.7.15	http://curb.rubyforge.org/	282599
nokogiri	1.4.1	http://nokogiri.org	282414
railties	3.0.1	http://www.rubyonrails.org	282333
fattr	2.2.0	https://github.com/ahoward/fattr	282194
asciidoctor	1.5.3	http://asciidoctor.org	282138
rubygems-update	1.4.2	https://rubygems.org	282097
ruby-fogbugz	0.2.1	https://github.com/firmafon/ruby-fogbugz	282087
capybara-screenshot	1.0.13	http://github.com/mattheworiordan/capybara-screenshot	282017
fuzzy_match	2.1.0	https://github.com/seamusabshere/fuzzy_match	281977
msgpack	0.5.5	http://msgpack.org/	281946
bootstrap_form	2.3.0	http://github.com/bootstrap-ruby/rails-bootstrap-forms	281925
neat	1.7.2	http://neat.bourbon.io	281904
aws-sdk	1.8.0	http://github.com/aws/aws-sdk-ruby	281714
ifttt-gdash	0.0.8	http://devco.net/	281564
request_store	1.0.8	http://github.com/steveklabnik/request_store	281501
excon	0.23.0	https://github.com/excon/excon	281479
activesupport	3.0.4	http://www.rubyonrails.org	281453
ruport	1.6.3	http://rubyreports.org	281370
gyoku	1.1.0	https://github.com/savonrb/gyoku	281065
ruby-openid	2.5.0	https://github.com/openid/ruby-openid	280994
draper	1.3.1	http://github.com/drapergem/draper	280851
jdbc-sqlite3	3.7.2.1	http://github.com/jruby/activerecord-jdbc-adapter/tree/master/jdbc-sqlite3	280788
geminabox	0.6.1	http://tomlea.co.uk/p/gem-in-a-box	280641
yard	0.8.7.2	http://yardoc.org	280617
watir-webdriver	0.9.1	http://github.com/watir/watir-webdriver	280500
fog	1.8.0	http://github.com/fog/fog	280496
rubycas-client	2.3.9	https://github.com/rubycas/rubycas-client	280445
useragent	0.4.16	https://github.com/gshutler/useragent	280328
churn	0.0.35	http://github.com/danmayer/churn	280254
puppet-syntax	1.3.0	https://github.com/gds-operations/puppet-syntax	280090
aws-sdk	1.27.0	http://github.com/aws/aws-sdk-ruby	280084
mail	2.2.7	https://github.com/mikel/mail	280023
rvm-capistrano	1.5.1	https://github.com/wayneeseguin/rvm-capistrano	280013
atoulme-Antwrap	0.7.5	http://rubyforge.org/projects/antwrap/	279883
aws-sdk-v1	1.65.0	http://aws.amazon.com/sdkforruby	279742
rails	3.0.1	http://www.rubyonrails.org	279662
rspec-rails	2.11.4	https://github.com/rspec/rspec-rails	279588
activesupport	3.2.10	http://www.rubyonrails.org	279408
image_size	1.4.1	http://github.com/toy/image_size	279381
elasticsearch-model	0.1.7	https://github.com/elasticsearch/elasticsearch-rails/	279353
rufus-scheduler	2.0.18	http://github.com/jmettraux/rufus-scheduler	279345
bloomfilter-rb	2.1.1	http://github.com/igrigorik/bloomfilter	279343
railties	4.2.7	http://www.rubyonrails.org	279320
fog-core	1.39.0	https://github.com/fog/fog-core	279240
tilt	1.4.0	http://github.com/rtomayko/tilt/	279228
poltergeist	1.3.0	https://github.com/teampoltergeist/poltergeist	279178
pleaserun	0.0.24	https://github.com/jordansissel/pleaserun	279163
guard-livereload	2.5.2	https://rubygems.org/gems/guard-livereload	279135
bundler	1.9.10	http://bundler.io	279133
capybara	2.2.0	https://github.com/jnicklas/capybara	279027
mocha	0.10.0	http://gofreerange.com/mocha/docs	279020
public_suffix	1.5.3	https://simonecarletti.com/code/publicsuffix-ruby	278679
jasmine-core	2.0.0	http://jasmine.github.io	278630
secure_headers	1.4.1	https://github.com/twitter/secureheaders	278612
uglifier	2.3.0	http://github.com/lautis/uglifier	278595
active_support	3.0.0		278594
seed-fu	2.2.0	http://github.com/mbleigh/seed-fu	278545
rack-mini-profiler	0.9.7	http://miniprofiler.com	278540
lograge	0.3.5	https://github.com/roidrage/lograge	278491
multi_json	1.5.1	http://github.com/intridea/multi_json	278337
rb-inotify	0.9.1	http://github.com/nex3/rb-inotify	278231
nokogiri	1.6.8.1	http://nokogiri.org	278022
capistrano-rvm	0.1.1	https://github.com/capistrano/rvm	277960
fog-core	1.37.0	https://github.com/fog/fog-core	277915
flipper	0.7.5	https://github.com/jnunemaker/flipper	277854
wukong	2.0.2	https://github.com/infochimps-labs/wukong	277825
multi-select-rails	0.9.12	https://github.com/klenis/multi-select-rails	277641
exifr	1.1.3	http://github.com/remvee/exifr/	277626
bourbon	4.0.2	http://bourbon.io	277531
fog-brightbox	0.0.1		277482
routing-filter	0.3.1	http://github.com/svenfuchs/routing-filter	277465
jquery-rails	2.1.2	https://github.com/rails/jquery-rails	277274
serverspec	2.24.1	http://serverspec.org/	277144
roo-xls	1.0.0		276965
paranoia	1.2.0	https://github.com/rubysherpas/paranoia	276947
pusher	0.12.0	http://github.com/pusher/pusher-http-ruby	276928
aws-sdk-core	2.5.6	http://github.com/aws/aws-sdk-ruby	276917
sysexits	1.2.0	https://bitbucket.org/ged/sysexits	276914
ruby-prof	0.14.2	https://github.com/ruby-prof/ruby-prof	276725
business_time	0.7.4	https://github.com/bokmann/business_time	276606
em-resolv-replace	1.1.2	http://github.com/mperham/em-resolv-replace	276582
parser	2.3.0.pre.2	https://github.com/whitequark/parser	276466
faraday	0.7.5	https://github.com/lostisland/faraday	276412
ruby_parser	3.6.4	https://github.com/seattlerb/ruby_parser	276395
aws-sdk-core	2.2.0	http://github.com/aws/aws-sdk-ruby	276302
responders	0.6.4	http://github.com/plataformatec/responders	276277
savon	1.1.0	http://savonrb.com	276271
file-tail	1.1.0	http://github.com/flori/file-tail	276228
gelf	1.4.0	http://github.com/Graylog2/gelf-rb	276012
devise	1.4.9	https://github.com/plataformatec/devise	275963
airbrake	3.1.15	https://airbrake.io	275890
codeclimate-test-reporter	0.4.1	https://github.com/codeclimate/ruby-test-reporter	275738
connection_pool	2.1.3	https://github.com/mperham/connection_pool	275689
ruby-prof	0.10.8	https://github.com/ruby-prof/ruby-prof	275681
handlebars_assets	0.14.1	https://github.com/leshill/handlebars_assets	275674
string-scrub	0.0.3	https://github.com/hsbt/string-scrub	275631
state_machines-activemodel	0.4.0	https://github.com/state-machines/state_machines-activemodel	275604
celluloid	0.17.1.2	https://github.com/celluloid/celluloid	275464
fog-brightbox	0.7.2		275385
gherkin	2.11.1	https://github.com/cucumber/gherkin	275157
omniauth	1.1.3	http://github.com/intridea/omniauth	274996
task_list	1.0.2		274991
exception_notification	2.6.1	https://smartinez87.github.io/exception_notification/	274961
zurb-foundation	4.3.2	http://foundation.zurb.com	274924
sidekiq	3.3.2	http://sidekiq.org	274843
activerecord-import	0.7.0	http://github.com/zdennis/activerecord-import	274725
paperclip	2.3.8	https://github.com/thoughtbot/paperclip	274715
rails-dev-tweaks	0.6.1	http://wavii.com/	274660
rspec-support	3.0.0	https://github.com/rspec/rspec-support	274471
nori	1.1.4	https://github.com/savonrb/nori	274352
mcollective-client	2.8.4	https://docs.puppetlabs.com/mcollective/	274291
mysql2	0.4.1	http://github.com/brianmario/mysql2	274236
puma	2.13.4	http://puma.io	274172
chef	11.4.0	http://www.chef.io	274156
arel	5.0.0	https://github.com/rails/arel	274072
hipchat	1.2.0	https://github.com/hipchat/hipchat-rb	274038
rb-fsevent	0.9.2	http://rubygems.org/gems/rb-fsevent	273988
omniauth-twitter	0.0.14	https://github.com/arunagw/omniauth-twitter	273967
ezcrypto	0.7	http://ezcrypto.rubyforge.org	273926
activerecord	2.3.4	http://www.rubyonrails.org	273874
guard	2.11.1	http://guardgem.org	273800
aws-sdk-core	2.2.3	http://github.com/aws/aws-sdk-ruby	273786
selenium-webdriver	2.40.0	https://github.com/seleniumhq/selenium	273525
httparty	0.6.1	http://jnunemaker.github.com/httparty	273460
date_validator	0.7.0	http://github.com/codegram/date_validator	273387
heroku-deflater	0.5.3	http://github.com/romanbsd/heroku-deflater	273309
unparser	0.2.4	http://github.com/mbj/unparser	273289
rspec-mocks	3.1.0	https://github.com/rspec/rspec-mocks	273255
minitest	3.0.1	https://github.com/seattlerb/minitest	273196
aws-sdk-core	2.2.14	http://github.com/aws/aws-sdk-ruby	273160
sequel	4.20.0	http://sequel.jeremyevans.net	273131
elasticsearch-api	1.0.14	https://github.com/elasticsearch/elasticsearch-ruby/tree/master/elasticsearch-api	273078
jmespath	1.3.0	http://github.com/trevorrowe/jmespath.rb	272913
bloom-filter	0.2.2	http://github.com/deepfryed/bloom-filter	272806
gherkin	2.12.2	https://github.com/cucumber/gherkin	272669
linux-kstat	0.1.0	https://github.com/djberg96/linux-kstat	272618
enumerable-lazy	0.0.1	https://github.com/yhara/enumerable-lazy	272602
rblineprof	0.3.6	http://github.com/tmm1/rblineprof	272596
progressbar	0.9.2	http://github.com/peleteiro/progressbar	272566
yajl-ruby	0.8.2	http://github.com/brianmario/yajl-ruby	272524
celluloid-essentials	0.20.2.1	https://github.com/celluloid/celluloid-essentials	272499
chef	11.4.4	http://www.chef.io	272471
parallel_tests	1.3.7	http://github.com/grosser/parallel_tests	272442
celluloid-pool	0.20.1	http://github.com/celluloid/celluloid-pool	272440
celluloid-extras	0.20.1	https://github.com/celluloid/celluloid-extras	272438
kgio	2.7.2	http://bogomips.org/kgio/	272423
celluloid-fsm	0.20.1	https://github.com/celluloid/celluloid-fsm	272417
meta-tags	2.0.0	http://github.com/kpumuk/meta-tags	272389
em-http-request	1.1.3	http://github.com/igrigorik/em-http-request	272348
celluloid-supervision	0.20.1.1	https://github.com/celluloid/	272347
google_drive	1.0.1	https://github.com/gimite/google-drive-ruby	272331
oily_png	1.2.0	http://wiki.github.com/wvanbergen/oily_png	272202
StreetAddress	1.0.5	https://github.com/derrek/street-address	272016
celluloid-io	0.14.1	http://github.com/celluloid/celluloid-io	271884
jasminerice	0.0.10		271834
sinatra-contrib	1.4.7	http://github.com/sinatra/sinatra-contrib	271811
warden	1.0.4	http://github.com/hassox/warden	271795
activesupport	3.2.20	http://www.rubyonrails.org	271765
